state,token,bearers,transmitted,modal_position
maharashtra,davada,2017,0.7347545860188398,first
maharashtra,hindalekar,2016,0.9682539682539683,first
maharashtra,kasaliwal,2016,0.9474206349206349,first
maharashtra,sukaya,2016,0.7098214285714286,last
maharashtra,khevale,2016,0.8883928571428571,first
maharashtra,basanna,2015,0.656575682382134,last
maharashtra,pinjarkar,2015,0.711166253101737,first
maharashtra,mathi,2015,0.07245657568238213,first
maharashtra,lavina,2014,0.008440913604766634,last
maharashtra,shahajadi,2013,0.044709388971684055,first
maharashtra,adate,2012,0.9199801192842942,first
maharashtra,vijayanand,2012,0.26938369781312127,last
maharashtra,mhaskar,2011,0.9781203381402287,first
maharashtra,khengare,2011,0.9706613625062158,first
maharashtra,aradhana,2011,0.005469915464942815,last
maharashtra,madhavan,2011,0.7886623570363004,last
maharashtra,danavale,2010,0.9651741293532339,first
maharashtra,dokhale,2010,0.9527363184079602,first
maharashtra,ashishkumar,2009,0.013937282229965157,last
maharashtra,chatu,2009,0.7700348432055749,last
maharashtra,katavate,2008,0.8391434262948207,first
maharashtra,firozh,2008,0.34960159362549803,last
maharashtra,shahebaj,2006,0.07676969092721835,last
maharashtra,singal,2006,0.9541375872382851,first
maharashtra,nedanavar,2006,0.10019940179461616,first
maharashtra,tekavade,2005,0.9610972568578554,first
maharashtra,palashetakar,2004,0.9336327345309381,first
maharashtra,nida,2004,0.011976047904191617,last
maharashtra,balasaraf,2003,0.9695456814777833,first
maharashtra,ganaraj,2003,0.5796305541687469,last
maharashtra,pavyakar,2002,0.07542457542457542,last
maharashtra,ambedare,2002,0.9145854145854145,first
maharashtra,chakkanarayan,2001,0.31984007996002,first
maharashtra,bhalashankar,2001,0.8345827086456772,first
maharashtra,nadare,2001,0.9615192403798101,first
maharashtra,shivnarayan,2001,0.10494752623688156,last
maharashtra,mashalkar,2001,0.9675162418790605,first
maharashtra,dasa,2000,0.638,last
maharashtra,babale,2000,0.591,first
gujarat,patel,2077503,4.813470786805121e-06,first
gujarat,paramar,1050475,9.519503081939123e-07,first
gujarat,thakor,562133,3.2020891852995645e-05,first
gujarat,rathod,560443,1.784302774769245e-06,first
gujarat,solanki,537634,1.8600014136010744e-06,last
gujarat,vasava,499599,0.0,none
gujarat,chauhan,454968,1.3187740676267341e-05,first
gujarat,makavana,357355,0.0,none
gujarat,shekh,305762,0.003247623968969329,first
gujarat,rathava,268328,2.2360692883336812e-05,first
gujarat,shah,262757,9.514494380739619e-05,first
gujarat,vaghela,232948,0.0,none
gujarat,prajapati,231380,0.0,none
gujarat,chaudhari,208993,0.0,none
gujarat,gohil,196538,0.00042739826394895644,first
gujarat,chavda,193182,5.176465716267561e-06,first
gujarat,rameshbhai,186967,6.953098675167276e-05,last
gujarat,gitaben,183760,5.44188071397475e-06,last
gujarat,baria,176551,0.0,none
gujarat,gamit,164119,0.0,none
gujarat,pathan,161383,6.196439525848448e-05,first
gujarat,raval,147353,6.7864244365571114e-06,first
gujarat,savitaben,146117,1.3687661257759193e-05,last
gujarat,rabari,138719,0.0,none
gujarat,zhala,138454,0.0,none
gujarat,dabhi,137495,0.0,none
gujarat,damor,136333,0.0,none
gujarat,hansaben,132552,3.017683626048645e-05,last
gujarat,manjulaben,129016,0.0,none
gujarat,bariya,122654,8.153015800544622e-06,first
gujarat,jadeja,121048,0.0,none
gujarat,rekhaben,119921,0.0,none
gujarat,bharatbhai,119873,6.673729697262937e-05,last
gujarat,jadav,118821,3.3664082948300384e-05,first
gujarat,tadavi,115332,8.670620469600805e-06,first
gujarat,lilaben,113494,1.762207693798791e-05,last
gujarat,ramilaben,113063,1.7689252894404006e-05,last
gujarat,desai,109983,0.0,none
gujarat,sharadaben,109365,0.0,none
gujarat,shantaben,108663,0.0,none
gujarat,nayaka,108187,0.0,none
gujarat,bhavnaben,105010,9.522902580706599e-06,last
gujarat,minaben,104638,0.0,none
gujarat,dineshbhai,103380,5.803830528148578e-05,last
gujarat,halpati,102040,0.0,none
gujarat,rana,101120,0.0,none
gujarat,panchal,98499,0.0,none
gujarat,maheshbhai,98040,3.0599755201958386e-05,last
gujarat,malek,97775,0.00010227563283047814,first
gujarat,joshi,97558,1.0250312634535353e-05,first
gujarat,madhuben,97027,0.0,none
gujarat,sureshbhai,94288,8.484642796538266e-05,last
gujarat,baraiya,94115,0.0,none
gujarat,lakshmiben,90710,1.1024142872891633e-05,last
gujarat,gohel,89773,0.0,none
gujarat,mukeshbhai,88997,4.494533523601919e-05,last
gujarat,nayak,85682,0.0,none
gujarat,pravinbhai,85125,2.3494860499265785e-05,last
gujarat,bhil,84284,0.0,none
gujarat,bharvad,84101,0.0,none
gujarat,sangeetaben,84037,4.759808179730357e-05,last
gujarat,babubhai,83971,9.527098641197557e-05,last
gujarat,padhiyar,82466,0.0,none
gujarat,vaghari,81266,0.0,none
gujarat,rajput,79662,0.0,none
gujarat,champaben,79076,0.0,none
gujarat,kantaben,78575,0.0,none
gujarat,rajeshbhai,78071,3.842656043857514e-05,last
gujarat,jayaben,77247,1.2945486556112212e-05,last
gujarat,manishaben,76830,1.3015749056358193e-05,last
gujarat,dakshaben,75682,0.0,none
gujarat,saiyad,75409,0.01005185057486507,first
gujarat,ashokabhai,70805,1.4123296377374479e-05,first
gujarat,koli,70433,1.4197890193517243e-05,first
gujarat,arvindbhai,68753,5.817927944962402e-05,last
gujarat,bharatiben,68127,0.0,none
gujarat,yadav,67718,0.00017720546974216603,first
gujarat,mehta,66877,0.0,none
gujarat,sonalben,66727,0.0,none
gujarat,sanjaybhai,66183,9.065772177145189e-05,last
gujarat,rajubhai,66142,7.559493211575097e-05,last
gujarat,khant,65886,0.0,none
gujarat,chaughari,65575,0.0,none
gujarat,maniben,65208,0.0,none
gujarat,vanakar,65193,0.0,none
gujarat,varshaben,64905,1.5407133502811802e-05,last
gujarat,nitaben,64308,0.0,none
gujarat,harijan,64053,1.56120712534932e-05,first
gujarat,nayanaben,63916,0.0,none
gujarat,chudasama,63785,0.0,none
gujarat,ashaben,62097,1.610383754448685e-05,last
gujarat,pandya,61936,0.0,none
gujarat,vala,61864,0.00016164489848700375,first
gujarat,ushaben,61336,0.0,none
gujarat,soni,60558,0.0,none
gujarat,kamalaben,60558,0.0,none
gujarat,ben,59938,1.6683906703593712e-05,last
gujarat,vijaybhai,59542,1.6794867488495516e-05,last
gujarat,ranjanben,59098,0.0,none
gujarat,patil,58426,1.7115667682196283e-05,first
gujarat,kokilaben,57175,0.0,none
gujarat,sharma,56734,0.00015863503366587937,first
gujarat,kailasben,54143,0.0,none
gujarat,mistri,54009,0.00011109259567849802,first
gujarat,sumitraben,52928,0.0,none
gujarat,dilipbhai,52590,3.80300437345503e-05,first
gujarat,thakkar,52020,0.0,none
gujarat,pagi,51766,1.9317698875709926e-05,first
gujarat,patani,51740,0.0,none
gujarat,jagadishabhai,50863,7.864262823663567e-05,last
gujarat,kanubhai,50585,3.953741227636651e-05,first
gujarat,manjuben,49357,2.026055068176753e-05,last
gujarat,shaileshbhai,49267,2.0297562262772242e-05,last
gujarat,jayantibhai,49233,0.00010155789815773973,last
gujarat,bhanuben,48741,0.0,none
gujarat,ansari,48683,0.0003081157693650761,first
gujarat,kureshi,46702,4.282471842747634e-05,first
gujarat,pushpaben,46575,0.0,none
gujarat,gangaben,46508,0.0,none
gujarat,suthar,45654,2.1903885749331933e-05,first
gujarat,sarvaiya,45585,0.0,none
gujarat,pavar,45388,0.0,none
gujarat,ramanabhai,45202,2.2122914915269237e-05,last
gujarat,ahir,45151,2.214790370091471e-05,first
gujarat,jayshriben,44985,0.0,none
gujarat,bhatt,44281,0.0,none
gujarat,dave,43997,0.0,none
gujarat,vinodbhai,43995,9.09194226616661e-05,last
gujarat,talapada,43757,0.0,none
gujarat,mansuri,43650,6.872852233676975e-05,first
gujarat,kanchanben,43355,2.306539038173221e-05,last
gujarat,chandrikaben,43185,0.0,none
gujarat,manubhai,41854,2.3892578964973478e-05,last
gujarat,modi,41839,0.0,none
gujarat,hetalben,41744,0.0,none
gujarat,urmilaben,41741,2.395726024771807e-05,last
gujarat,nareshbhai,41732,0.00016773698840218538,last
gujarat,bhabhor,41649,0.0,none
gujarat,kantibhai,41276,9.690861517588914e-05,last
gujarat,tandel,41067,0.0,none
gujarat,machhi,40751,0.0,none
gujarat,trivedi,40314,0.0,none
gujarat,mahendrabhai,40289,0.00019856536523616867,last
gujarat,lalitaben,40211,0.0,none
gujarat,sodha,40195,0.0,none
gujarat,vyas,40188,2.4883049666567136e-05,first
gujarat,govindabhai,39890,0.0,none
gujarat,labhuben,39797,0.0,none
gujarat,mali,39510,2.531004808909137e-05,first
gujarat,bhoi,39368,0.0,none
gujarat,mohanbhai,39328,5.085435313262815e-05,last
gujarat,jayeshabhai,39030,7.686395080707149e-05,last
gujarat,rohit,39022,2.562656962738968e-05,last
gujarat,kamleshbhai,39008,5.127153404429861e-05,last
gujarat,sitaben,38793,0.0,none
gujarat,hinaben,38597,2.59087493846672e-05,last
gujarat,bambhaniya,38412,0.0,none
gujarat,ishwarbhai,38335,2.6085822355549757e-05,last
gujarat,gosvami,38063,2.6272232877072222e-05,first
gujarat,hasmukhbhai,37988,7.897230704432978e-05,last
gujarat,bhikhabhai,37536,5.328218243819267e-05,last
gujarat,sarojaben,37445,2.670583522499666e-05,last
gujarat,chandubhai,37331,0.00010714955398998152,last
gujarat,hareshbhai,37207,5.375332598704545e-05,first
gujarat,daraji,37008,0.0,none
gujarat,kishorbhai,36649,5.457174820595378e-05,first
gujarat,savaliya,36397,0.0,none
gujarat,barot,35770,0.0,none
gujarat,sanjaykumar,35530,0.0,none
gujarat,somabhai,35226,0.00014194061204791914,last
gujarat,hiraben,35077,0.0,none
gujarat,shankarbhai,34421,0.00011620812875860666,last
gujarat,rakeshbhai,33977,8.829502310386438e-05,last
gujarat,prakashabhai,33943,5.8922310933034795e-05,last
gujarat,katara,33737,0.0,none
gujarat,gandhi,33658,0.0,none
gujarat,vanitaben,33632,0.0,none
gujarat,mansukhbhai,33523,8.94907973630045e-05,last
gujarat,parvatiben,33433,0.0,none
gujarat,shilpaben,33407,0.0,none
gujarat,jyotsanaben,32854,0.0,none
gujarat,bhuriya,32768,0.0,none
gujarat,vanajara,32618,0.0,none
gujarat,parekh,32170,0.0,none
gujarat,khan,32076,0.0721723406908592,last
gujarat,rasilaben,31939,0.0,none
gujarat,vimalaben,31923,0.0,none
gujarat,hiteshbhai,31737,6.30179286006869e-05,first
gujarat,maganbhai,31693,3.1552708800050485e-05,last
gujarat,valand,31398,0.0,none
gujarat,kalubhai,31311,0.0002874389192296637,last
gujarat,niruben,31125,0.0,none
gujarat,dodiya,30882,0.0,none
gujarat,jain,30750,0.0,none
gujarat,taraben,30718,0.0,none
gujarat,arunaben,30661,0.0,none
gujarat,manghuben,30652,0.0,none
gujarat,jagrutiben,30632,0.0,none
gujarat,jyotiben,30631,0.0,none
gujarat,nileshbhai,30242,3.306659612459494e-05,last
gujarat,ritaben,30103,0.0,none
gujarat,vijaykumar,29940,0.0001002004008016032,last
gujarat,jethava,29849,0.0,none
gujarat,mer,29560,0.0,none
gujarat,ninama,29492,0.0,none
gujarat,jashiben,29278,0.0,none
gujarat,anitaben,29130,0.0,none
gujarat,bamaniya,28857,0.0,none
gujarat,nakum,28776,0.0,none
gujarat,kailashben,28751,0.0,none
gujarat,sushilaben,28676,0.0,none
gujarat,dipakabhai,28459,3.5138269088864683e-05,last
gujarat,parulben,28403,0.0,none
gujarat,vipulbhai,28392,0.00010566356720202873,last
gujarat,maheshwari,28170,3.549875754348598e-05,first
gujarat,laljibhai,28018,0.0001427653651224213,last
gujarat,jashodaben,28016,3.5693889206167905e-05,last
gujarat,prabhaben,27975,0.0,none
gujarat,shobhanaben,27857,0.0,none
gujarat,wora,27815,0.0,none
gujarat,gupta,27630,7.238508867173362e-05,first
gujarat,paragi,27563,3.628052098828139e-05,first
gujarat,mori,27551,0.0,none
gujarat,odedara,27377,0.0,none
gujarat,bhaveshbhai,27305,0.0,none
gujarat,kapilaben,27115,0.0,none
gujarat,kajalben,27088,3.691671588895452e-05,last
gujarat,dayaben,27024,0.0,none
gujarat,dangar,26911,0.0,none
gujarat,ratanben,26854,3.723840023832576e-05,last
gujarat,kashiben,26795,0.0,none
gujarat,valavi,26620,0.0,none
gujarat,vekariya,26540,0.0,none
gujarat,kankuben,26462,0.0,none
gujarat,kaliben,26160,0.0,none
gujarat,vinubhai,26152,0.0,none
gujarat,naranbhai,25979,0.00015397051464644522,last
gujarat,pareshabhai,25909,7.719325330966074e-05,last
gujarat,jamnaben,25794,0.0,none
gujarat,kalpanaben,25775,0.0,none
gujarat,gadhvi,25587,0.0,none
gujarat,pateliya,25569,0.0,none
gujarat,ramaben,25522,0.0,none
gujarat,ravjibhai,25510,0.0001960015680125441,last
gujarat,ilaben,25470,0.0,none
gujarat,premilaben,25192,0.0,none
gujarat,bhavasar,25046,0.0,none
gujarat,chhaganbhai,24837,8.052502315094415e-05,last
gujarat,mahida,24725,0.0,none
gujarat,gondaliya,24670,0.0,none
gujarat,dobariya,24614,0.0,none
gujarat,lakshmanabhai,24569,0.0,none
gujarat,goswami,24456,0.0,none
gujarat,vaja,24444,0.0,none
gujarat,jashuben,24356,0.0,none
gujarat,gajera,24183,0.0,none
gujarat,kiranben,24135,0.0,none
gujarat,padavi,23992,0.0,none
gujarat,rajeshkumar,23822,8.395600705230459e-05,last
gujarat,muktaben,23779,0.0,none
gujarat,jitendrabhai,23744,0.0,none
gujarat,vahora,23715,0.0,none
gujarat,valiben,23704,0.0,none
gujarat,kusumben,23690,0.0,none
gujarat,bhai,23683,0.01764979098931723,last
gujarat,ranchhodbhai,23674,4.224043254202923e-05,last
gujarat,revaben,23519,0.0,none
gujarat,nirmalaben,23496,0.0,none
gujarat,gopalabhai,23350,0.0,none
gujarat,divan,23289,4.2938726437373865e-05,first
gujarat,sangada,23171,0.0,none
gujarat,chetanaben,23166,0.0,none
gujarat,ramjibhai,23020,4.3440486533449174e-05,last
gujarat,shiyal,22997,0.0,none
gujarat,narmadaben,22732,0.0,none
gujarat,anilabhai,22712,4.4029587883057415e-05,last
gujarat,ashvinbhai,22694,0.0,none
gujarat,kalpeshbhai,22635,0.0,none
gujarat,radhaben,22478,0.0,none
gujarat,lataben,22411,0.0,none
gujarat,bhupatbhai,22357,4.4728720311311895e-05,last
gujarat,gauriben,22321,0.0,none
gujarat,vadher,22180,0.0,none
gujarat,induben,22105,4.523863379325944e-05,last
gujarat,shantiben,21928,0.0,none
gujarat,vinaben,21920,0.0,none
gujarat,kumar,21872,0.0010972933430870519,last
gujarat,sama,21862,0.0,none
gujarat,kanjibhai,21835,0.0,none
gujarat,chunara,21825,4.581901489117984e-05,first
gujarat,manojbhai,21778,4.591789879695105e-05,last
gujarat,barad,21744,0.0,none
gujarat,dantani,21693,0.0,none
gujarat,karshanabhai,21642,4.62064504204787e-05,first
gujarat,tank,21575,4.634994206257242e-05,first
gujarat,jani,21565,4.6371435195919314e-05,first
gujarat,maheshkumar,21384,9.352787130564908e-05,last
gujarat,bhaliya,21372,0.0,none
gujarat,bharatakumar,21354,9.365926758452749e-05,first
gujarat,bhikhiben,21308,0.0,none
gujarat,harshaben,21275,0.0,none
gujarat,agraval,21247,0.0,none
gujarat,ramabhai,21223,4.7118691985110494e-05,first
gujarat,raj,21205,4.715868898844612e-05,first
gujarat,ambaben,21117,0.0,none
gujarat,dhirubhai,21029,9.510675733510865e-05,last
gujarat,bachubhai,20988,0.0,none
gujarat,shitalaben,20903,0.0,none
gujarat,ramani,20736,0.0,none
gujarat,surekhaben,20709,0.0,none
gujarat,kamuben,20707,0.0,none
gujarat,khatri,20413,4.8988389751628865e-05,first
gujarat,dipikaben,20309,0.0,none
gujarat,gosai,20234,0.0,none
gujarat,rinaben,20205,4.949269982677555e-05,last
gujarat,luhar,20167,0.0,none
gujarat,minakshiben,20100,0.0,none
gujarat,maru,19932,0.0,none
gujarat,meman,19851,0.0001511258878645912,first
gujarat,katariya,19670,0.0,none
gujarat,bhuva,19659,0.0,none
gujarat,vhora,19624,0.0,none
gujarat,marvadi,19576,5.108295872496935e-05,first
gujarat,girishbhai,19403,5.153842189352162e-05,last
gujarat,garasiya,19377,0.0,none
gujarat,ganvit,19351,0.0,none
gujarat,ghanshyambhai,19178,0.00010428616122640526,last
gujarat,sumra,19178,5.214308061320263e-05,first
gujarat,chamar,18991,0.0,none
gujarat,sanjay,18983,5.267871253226571e-05,last
gujarat,sunitaben,18905,0.0,none
gujarat,hirabhai,18824,0.00010624734381640459,last
gujarat,ganpatbhai,18674,0.0,none
gujarat,shaileshkumar,18671,5.355899523324943e-05,last
gujarat,vikramabhai,18582,0.0,none
gujarat,vishnubhai,18578,0.00010765421466250404,last
gujarat,ghadiya,18570,0.0,none
gujarat,dashrathbhai,18564,5.3867700926524454e-05,last
gujarat,kapadiya,18513,0.0,none
gujarat,jigneshbhai,18490,5.4083288263926445e-05,last
gujarat,dahyabhai,18423,0.0,none
gujarat,ravat,18412,5.431240495329133e-05,first
gujarat,shukla,18387,5.4386251155707835e-05,first
gujarat,jiviben,18288,0.0,none
gujarat,vaishaliben,18193,0.0,none
gujarat,rajesh,18162,0.00011012003083360864,last
gujarat,belim,18148,0.0,none
gujarat,yogeshbhai,18122,0.0,none
gujarat,hiteshkumar,18112,0.0,none
gujarat,chimanbhai,18055,0.0,none
gujarat,babariya,18054,0.0,none
gujarat,khalifa,18047,0.0,none
gujarat,alpaben,18022,0.0,none
gujarat,vilasben,18022,0.0,none
gujarat,vijayaben,17991,0.0,none
gujarat,ajaybhai,17949,0.0,none
gujarat,pankajbhai,17801,0.0,none
gujarat,pratabhai,17732,5.6395217685540266e-05,last
gujarat,puriben,17663,0.0,none
gujarat,lakhiben,17657,0.0,none
gujarat,mishra,17451,0.00040112314480545525,first
gujarat,manishbhai,17375,0.0,none
gujarat,thumar,17335,0.0,none
gujarat,baluben,17224,0.0,none
gujarat,sinh,17213,0.0005228606285946669,first
gujarat,malivad,17155,0.0,none
gujarat,sorathiya,17147,0.0,none
gujarat,arjanbhai,17110,0.0,none
gujarat,kantilal,17099,5.8482952219428036e-05,last
gujarat,jayeshkumar,17079,0.0,none
gujarat,vijay,17048,5.8657907085875174e-05,first
gujarat,sudhaben,17021,0.0,none
gujarat,narendrabhai,17020,0.0,none
gujarat,kavitaben,16961,0.0,none
gujarat,mamtaben,16955,0.0,none
gujarat,satishbhai,16894,5.919261276192731e-05,last
gujarat,thakar,16889,0.0,none
gujarat,patanvadiya,16867,0.0,none
gujarat,ranjitbhai,16815,0.0,none
gujarat,sunita,16794,0.00011909015124449208,last
gujarat,bhagavatiben,16793,5.954862144941345e-05,last
gujarat,nathiben,16720,0.0,none
gujarat,pravinaben,16711,0.0,none
gujarat,parikh,16700,0.0,none
gujarat,shanabhai,16626,0.00012029351617947793,last
gujarat,vallabhbhai,16598,0.00012049644535486203,last
gujarat,natubhai,16523,6.0521697028384676e-05,first
gujarat,asmitaben,16518,0.0,none
gujarat,purohit,16512,0.0,none
gujarat,sominben,16506,0.0,none
gujarat,shantilal,16495,6.062443164595332e-05,first
gujarat,aartiben,16459,0.0,none
gujarat,dahiben,16420,0.0,none
gujarat,gajjar,16366,0.0,none
gujarat,ratilal,16293,0.0,none
gujarat,ghanchi,16272,0.00012291052114060964,first
gujarat,rathodiya,16255,0.0,none
gujarat,vasantben,16217,0.0,none
gujarat,vishal,16206,6.170554115759595e-05,last
gujarat,alpeshbhai,16206,6.170554115759595e-05,last
gujarat,sheth,16203,0.0,none
gujarat,nandaben,16137,0.0,none
gujarat,kumbhar,16116,0.0,none
gujarat,arjunabhai,16067,6.223937262712393e-05,last
gujarat,harshadbhai,15970,6.261740763932373e-05,last
gujarat,vaghasiya,15961,0.0,none
gujarat,radadiya,15947,0.0,none
gujarat,bhangi,15912,0.0,none
gujarat,sagar,15904,0.0,none
gujarat,varma,15895,0.00012582573136206353,first
gujarat,bhuriben,15863,0.0,none
gujarat,mavi,15837,0.0,none
gujarat,anjanaben,15798,0.0,none
gujarat,nilamben,15797,0.0,none
gujarat,komalben,15747,0.0,none
gujarat,sodhaparmar,15700,0.0,none
gujarat,machhar,15634,0.0,none
gujarat,kakadiya,15627,0.0,none
gujarat,jat,15589,0.0003848867791391366,first
gujarat,deviben,15586,0.0,none
gujarat,tivari,15549,0.0,none
gujarat,dharmishthaben,15533,0.0,none
gujarat,sejalben,15432,0.0,none
gujarat,kiranbhai,15420,0.00012970168612191958,last
gujarat,alkaben,15389,0.0,none
gujarat,kanani,15377,0.0,none
gujarat,bavaliya,15277,0.0,none
gujarat,sunil,15245,6.559527714004592e-05,middle
gujarat,solaki,15241,0.0,none
gujarat,shilaben,15219,0.0,none
gujarat,hiren,15211,0.0,none
gujarat,sojitra,15159,0.0,none
gujarat,jitendrakumar,15154,0.0,none
gujarat,balubhai,15137,0.00019818986589152407,last
gujarat,natvarbhai,15114,6.616382162233691e-05,first
gujarat,lakhani,15079,0.0,none
gujarat,mevada,15058,0.0,none
gujarat,ajaykumar,15050,6.64451827242525e-05,last
gujarat,bhati,14899,0.0,none
gujarat,bhatiya,14889,0.0,none
gujarat,rakeshkumar,14886,6.717721348918447e-05,last
gujarat,tejalben,14787,0.0,none
gujarat,pritiben,14750,0.0,none
gujarat,vandana,14743,6.782880010852608e-05,last
gujarat,krishnaben,14727,0.0,none
gujarat,nanduben,14718,0.0,none
gujarat,pujaben,14716,0.0,none
gujarat,sumanben,14715,0.0,none
gujarat,lalabhai,14680,6.811989100817439e-05,last
gujarat,ganeshbhai,14556,0.0,none
gujarat,mukeshakumar,14528,0.0,none
gujarat,shrimali,14515,0.0,none
gujarat,ashokkumar,14508,0.0,none
gujarat,nileshkumar,14491,0.0001380167000207025,last
gujarat,dipakkumar,14482,0.0,none
gujarat,surajben,14431,0.0,none
gujarat,nayi,14412,0.0,none
gujarat,sakariya,14411,0.0,none
gujarat,bhikhubhai,14309,0.00013977217136068208,first
gujarat,sathavara,14245,0.0,none
gujarat,raniben,14231,0.0,none
gujarat,chetanbhai,14140,0.0,none
gujarat,samjuben,14129,0.0,none
gujarat,rahul,14075,7.104795737122558e-05,last
gujarat,doshi,14052,0.0,none
gujarat,fakir,14022,0.000713165026387106,first
gujarat,diwaliben,14017,0.0,none
gujarat,manojkumar,14011,0.0,none
gujarat,chohan,13988,0.0,none
gujarat,pande,13984,0.00014302059496567506,first
gujarat,navinbhai,13965,7.160759040458288e-05,last
gujarat,reshmaben,13881,7.204091924212953e-05,last
gujarat,chirag,13847,0.0,none
gujarat,santokben,13835,0.0,none
gujarat,mayaben,13818,7.236937328122738e-05,last
gujarat,sing,13793,0.000507503806278547,first
gujarat,jigneshkumar,13747,0.0,none
gujarat,ramesh,13745,0.00014550745725718444,last
gujarat,rajiben,13724,0.0,none
gujarat,pathak,13705,0.0,none
gujarat,jarivala,13685,0.0,none
gujarat,bhaveshkumar,13682,7.30887297178775e-05,last
gujarat,anil,13662,0.00021958717610891525,last
gujarat,haribhai,13652,0.0,none
gujarat,dineshkumar,13649,0.0,none
gujarat,kotadiya,13637,0.0,none
gujarat,bharat,13608,0.0,none
gujarat,nathabhai,13574,0.00022101075585678504,last
gujarat,od,13568,0.0,none
gujarat,miraben,13527,0.0,none
gujarat,ramiben,13480,0.0,none
gujarat,bhavesh,13436,7.442691277165823e-05,last
gujarat,bhoya,13412,0.0,none
gujarat,shantuben,13393,0.0,none
gujarat,anilkumar,13294,0.00015044380923724988,first
gujarat,nishaben,13235,0.0,none
gujarat,gayakvad,13215,0.0,none
gujarat,naginabhai,13192,0.0,none
gujarat,meda,13141,0.0,none
gujarat,rajuben,13122,0.0,none
gujarat,bhatti,13116,0.0,none
gujarat,thakorbhai,13083,7.643506840938622e-05,last
gujarat,priyankaben,13076,0.0,none
gujarat,pal,13060,0.00015313935681470137,first
gujarat,kamaliya,13036,0.0,none
gujarat,nanajibhai,12959,0.00023149934408519176,first
gujarat,sonaben,12908,0.0,none
gujarat,sipai,12851,0.0,none
gujarat,senma,12815,0.0,none
gujarat,dipak,12768,0.0,none
gujarat,hitesh,12744,7.846829880728186e-05,last
gujarat,jyotsnaben,12734,0.0,none
gujarat,vipulkumar,12729,0.0,none
gujarat,umeshbhai,12722,7.860399308284861e-05,last
gujarat,payalben,12703,0.0,none
gujarat,taviad,12678,0.0,none
gujarat,sandipbhai,12656,0.0,none
gujarat,hathila,12541,0.0,none
gujarat,dinesh,12527,7.9827572443522e-05,last
gujarat,khunt,12502,0.0,none
gujarat,sadhu,12486,0.00016017940092904052,first
gujarat,harishbhai,12461,0.0003210015247572426,first
gujarat,gayatri,12459,0.0,none
gujarat,neha,12441,0.0,none
gujarat,amaratben,12423,0.0,none
gujarat,popatbhai,12400,0.0,none
gujarat,subhashbhai,12380,0.0,none
gujarat,balavantbhai,12335,0.0,none
gujarat,dharmeshbhai,12313,0.0,none
gujarat,telar,12306,0.0,none
gujarat,rajendrabhai,12297,8.13206473123526e-05,last
gujarat,naniben,12295,0.0,none
gujarat,vasani,12246,0.0,none
gujarat,amitkumar,12211,0.0,none
gujarat,sutariya,12188,0.0,none
gujarat,hardik,12187,0.0,none
gujarat,sunilabhai,12179,8.210854749979474e-05,first
gujarat,dilipakumar,12172,0.0,none
gujarat,chhayaben,12159,0.0,none
gujarat,kanabhai,12128,0.00041226912928759896,last
gujarat,lakhmanabhai,12115,8.254230293025175e-05,first
gujarat,patadiya,12040,0.0,none
gujarat,amrutbhai,12018,8.320852055250458e-05,first
gujarat,divyaben,12014,0.0,none
gujarat,manisha,12008,0.0,none
gujarat,kishanbhai,12005,8.329862557267805e-05,first
gujarat,kathiriya,11991,0.0,none
gujarat,imran,11991,0.0,none
gujarat,lad,11981,0.0,none
gujarat,kalpeshkumar,11931,0.0,none
gujarat,talaviya,11909,0.0,none
gujarat,upadhyay,11893,0.0,none
gujarat,khokhar,11852,0.00016874789065136686,first
gujarat,bhagat,11837,0.0002534425952521754,first
gujarat,pansuriya,11829,0.0,none
gujarat,chanchalben,11823,0.0,none
gujarat,gordhanabhai,11797,0.0001695346274476562,last
gujarat,dhaniben,11793,0.0,none
gujarat,jitendra,11787,8.483922965979469e-05,last
gujarat,nitinbhai,11705,0.0,none
gujarat,aminaben,11694,0.0,none
gujarat,mahesh,11650,8.583690987124464e-05,last
gujarat,vasoya,11593,0.0,none
gujarat,chovatiya,11555,0.0,none
gujarat,dharmendra,11543,8.663259118080222e-05,last
gujarat,jayantilal,11510,8.688097306689835e-05,last
gujarat,saralaben,11505,8.69187309865276e-05,last
gujarat,vasantbhai,11485,0.0,none
gujarat,jalpaben,11467,0.0,none
gujarat,mehulkumar,11420,0.0,none
gujarat,puja,11391,8.778860503906593e-05,last
gujarat,devabhai,11371,0.0,none
gujarat,devjibhai,11368,8.796622097114708e-05,last
gujarat,kanjhariya,11311,0.0,none
gujarat,shobhaben,11303,0.0,none
gujarat,nilesh,11302,0.0,none
gujarat,manilal,11278,8.866820358219543e-05,last
gujarat,rambhai,11255,8.884940026654821e-05,last
gujarat,ashok,11240,0.00017793594306049823,first
gujarat,bilval,11221,0.0,none
gujarat,mahendrakumar,11204,8.925383791503035e-05,last
gujarat,pankajkumar,11189,0.0,none
gujarat,singh,11165,0.0032243618450515004,last
gujarat,ajay,11151,0.0,none
gujarat,bhanderi,11136,0.0,none
gujarat,gamara,11126,0.0,none
gujarat,arvind,11112,8.999280057595392e-05,last
gujarat,ravi,11074,0.00018060321473722233,last
gujarat,ram,11056,0.001808972503617945,first
gujarat,khodabhai,11053,0.0,none
gujarat,modhvadiya,11042,0.0,none
gujarat,surti,11031,9.065361254645998e-05,first
gujarat,jitubhai,11031,0.0,none
